date,S_L,S_M,S_H,M_L,M_M,M_H,B_L,B_M,B_H
2011-07-27,0.013962507340021284,0.01829256742096761,0.011621520677156395,0.018834125087476818,0.014231400247101551,0.00541798130014602,0.014806056367631671,0.003602338096632094,0.0007457017008549497
2011-07-28,-0.008960371323625784,-0.008599349068520078,-0.005721947006938874,-0.004778017868195278,-0.0019622198211133503,-0.0087648247115711,0.0025945013998683406,-0.009628391107153996,-0.007811205049215615
2011-07-29,-0.00687840476653863,-0.007128765804462556,-0.005905447966019109,-0.011158386307592165,-0.006125250364416257,-0.004108475754283343,-0.01624479877640889,-0.002452831780360626,0.006784931105025909
2011-08-01,0.008081074394437626,0.007758364831281515,0.0038347685319816385,0.005957783027354276,-0.00806078801417106,0.001307688420024346,0.004262791240408135,0.005561929384626269,-0.0015582569748700907
2011-08-02,-0.009229102313769288,-0.010297450005564434,-0.00674844433790803,-0.00391758406720173,-0.009979846115268493,-0.01031242294281383,-0.0062496709159136745,-0.006946506676153421,-0.009462338127460857
2011-08-03,-0.00018551039951692443,3.8326310579542504e-05,0.0039031572364932906,0.00020175165773894983,0.00026424276344079917,-0.0030745979320491923,0.002695092639725035,-0.0009170973431944251,-0.0023530135726911056
2011-08-04,0.001093438749720243,0.003649262254530928,0.0010220222620683124,0.0022010118462805375,0.001771757361542798,0.0008299195877306753,0.00305713850526691,0.001981882530247785,-0.0009283519552111876
2011-08-05,-0.01982338578511429,-0.026526688111573913,-0.02464438507721032,-0.021467162689300278,-0.02062629063024339,-0.027013147867224717,-0.014307782574545291,-0.02643218509399847,-0.024124013867922692
2011-08-08,-0.05167039603531641,-0.053890203228147804,-0.051972828470303566,-0.04096768314524998,-0.05087656763981047,-0.04920366405985767,-0.028725799815765177,-0.04426176204859962,-0.03936907752531321
2011-08-09,-0.009169430617981332,-0.0053919485103387475,-0.007367351111908866,-0.003389984173845749,-0.0033787371047247308,-0.0045986809320178864,0.007833902992840933,0.0032371988984432726,-0.0014792554828644594
2011-08-10,0.010636713240586109,0.014465828011261735,0.012223708532133344,0.007291549211975585,0.01237904163839391,0.009718521040771607,0.010769067095874888,0.006864981703985342,0.006918167268977189
2011-08-11,0.019491630674360653,0.014192665411506081,0.014876364376266132,0.0195131216897896,0.016235896636589465,0.015156903013061478,0.017815882855838273,0.008459655427730214,0.011654316485473888
2011-08-12,0.010172051290979724,0.006528826063470173,0.012396796219202665,0.007798565901529226,0.01220394661517568,0.012389798257489426,-0.00010275377000283482,0.00013703910737985253,0.006341282642525762
2011-08-15,0.013168193102589548,0.011651021741249193,0.010904225251145242,0.01465664088320091,0.017326107643215995,0.01540158030091474,0.007560473594357538,0.018573115321327445,0.016610222128072956
2011-08-16,-0.0023898201603277437,-0.0122251982618203,-0.00750810431359551,-0.008402153065240111,-0.009097732121952957,-0.009363719089456797,-0.005816122296942771,-0.008347048206053883,-0.006676300608988591
2011-08-17,-0.0009813125434922879,-0.004270930780607261,-0.002848920633986836,-0.005852496852039985,-0.001653051845096846,-0.005715195173156635,-0.008538318520007485,-0.003719056632882019,-0.0016545564316066566
2011-08-18,-0.017154649067454945,-0.021440084459170644,-0.016846285924886496,-0.01821325484178852,-0.019940329607223854,-0.021670330306540805,-0.013788388134400855,-0.02403287910655272,-0.01589745052262562
2011-08-19,-0.005773149211342828,-0.01216116695398037,-0.008652384040788734,-0.009012772938340529,-0.011994535879563225,-0.010654914359037523,-0.007093685954998346,-0.01568013046844824,-0.010455346484928359
2011-08-22,-0.007735497938354733,-0.006634742609444205,-0.0045278934946551596,-0.009164965572647397,-0.005270449665784779,-0.0028296607661986487,-0.0174642417133943,-0.006569534092703785,-0.00828053481081364
2011-08-23,0.014728533137359289,0.018004477032764418,0.015460669283761762,0.015726203395865654,0.016896814310090727,0.020358873865124465,0.010722932246786105,0.015454616865906524,0.019905830599269633
2011-08-24,-0.002632508592074882,-0.0030763290296149815,-0.0039334208599207205,-0.004101929120948068,-0.003818685675195467,-0.006323413657069343,0.0008529172298282825,-0.005700943344717153,-0.005218370650050198
2011-08-25,0.024802120146278726,0.027374634251092836,0.029533557137808142,0.02972758023168819,0.033963653805099824,0.03419195873587336,0.024294583869790897,0.03836306272955982,0.03762799599616548
2011-08-26,0.002455471055965098,0.005489550916189813,-0.0027978172133530177,0.002179721949416984,-0.000183867143599751,-0.0027844947243450104,-1.0344536288974742e-05,-0.0012439097891494952,-0.0031956559933012294
2011-08-29,-0.006689677594607209,-0.012882159802144617,-0.015216544465668636,-0.00745248190434471,-0.01964620513223997,-0.01743850338430399,-0.008936841385956244,-0.021608661343346817,-0.019662069726142553
2011-08-30,-0.007087809552580969,-0.0057813741006890705,-0.0034531204651429837,-0.008715413310079662,-0.00804803585500257,-0.007209385036013999,-0.006564868745073125,-0.0031317520144790827,-0.0006923575996476614
2011-08-31,-0.00041027407698457363,-0.001581279712478751,-0.0026793725442145386,-0.0009738259768113316,-0.004831160732053061,-0.0018556140975660319,0.0019478380345008446,0.003964027496448002,0.0008475526150867052
2011-09-01,-0.008570421493863672,-0.006713456624047379,-0.006881321752915696,-0.006336081105121387,-0.005824135561698129,-0.0061567100209400085,-0.009128188830231344,-0.0003665901554985338,-0.00323267201371175
2011-09-02,-0.0131106983226345,-0.009336197920962588,-0.010013390768373936,-0.013675987610531477,-0.011106385582071976,-0.0073247316656451416,-0.009241990148374393,-0.014325576814759683,-0.010979723173873624
2011-09-05,-0.028381431587269967,-0.02325710620451674,-0.020462677904477134,-0.02676163682819355,-0.02689659382658488,-0.021643165998534084,-0.022844611270593892,-0.02587011471112751,-0.01524316198257343
2011-09-06,-0.0032388996363886965,-0.005046539856787062,-0.0038367003600376106,-0.005314812965763739,-0.009025531162335627,-0.004383735654407105,-0.013149685148155362,-0.00704258672926229,-0.001889130464434519
2011-09-07,0.022730191302610944,0.02055750939943929,0.021017298367545574,0.023535447961770994,0.027111642538006308,0.01982594177887302,0.02044360487463763,0.02213356105435912,0.017540049207044543
2011-09-08,-0.010254143803970175,-0.01215265655648466,-0.010259762829093199,-0.006860302954031169,-0.013425996650573336,-0.011565854171110166,-0.0068548656750110504,-0.010632318457362329,-0.006396995703586091
2011-09-09,-0.001125497146365889,-0.0031484243385303473,-0.0027266166070594733,-0.0019340758342427569,-0.0007349626553025651,-0.0013509054321116766,-0.004874080884488051,0.0003740023469892328,0.000578133932193664
2011-09-13,-0.013427363669747984,-0.015734712597902236,-0.011885751299689804,-0.0180973102539801,-0.012101985668373606,-0.010010045668116755,-0.017993077070963214,-0.007244596543108154,-0.005768913015041498
2011-09-14,0.013906530559880993,0.010357246613680164,0.009419508387474587,0.01170620380872235,0.008882388225552837,0.008106415701914081,0.004115922994932214,0.0049241418895854235,0.0066582051044982195
2011-09-15,-0.0012190282901680721,0.0027581460040315316,-0.004006546127513649,0.0008527407582493326,0.0005112844135594771,-0.003428362642400551,-0.0015366848402588468,-0.0006296411812083329,-0.0029613382314821785
2011-09-16,-0.0035911624975416873,0.0005913289040373079,0.0002849002242887486,0.001698924867161779,0.00019690073937587388,-0.0018481947565693964,0.0023409704797565994,0.0019882581898184805,7.142930794199713e-05
2011-09-19,-0.021392405104070228,-0.017417469258087674,-0.02216120766843031,-0.021264341811057342,-0.02029773998938662,-0.018866140875867358,-0.02272279060158872,-0.021274177316879785,-0.01931236111849827
2011-09-20,0.005583587116454897,0.006539769031619121,0.004665478122109412,0.006702048046440125,0.005137965002573835,0.005593370415218745,0.0025176249921258003,0.004707778482248777,0.0027814080127666176
2011-09-21,0.029505473504294742,0.02769120071269105,0.02923295547782054,0.03408322636579224,0.03153236226953949,0.03397306779364086,0.035411786937277284,0.034568528397819424,0.023330606087753315
2011-09-22,-0.026764230229877433,-0.03481144968063354,-0.026508351063416404,-0.03212286954621497,-0.03220273890483846,-0.03145361572104664,-0.03096197598322431,-0.03496181941621897,-0.02707517711830258
2011-09-23,-0.005970546554076457,-0.0018947105360175658,-0.005432871584201109,-0.006479980093350112,-0.005719876972086157,-0.00037469845558842286,-0.009022926828605345,-0.00254397880399417,-0.0057053183093134265
2011-09-26,-0.01758327568868552,-0.011276128086613576,-0.01622225092526956,-0.015648884242115066,-0.016200038486293873,-0.012937610996363591,-0.023508963183062993,-0.01978503845344404,-0.019468051356568143
2011-09-27,0.003164782532547298,0.011839485303293373,0.008999466753481952,0.004861466585197435,0.01025343315836588,0.010142745461858945,0.012297804614947068,0.013246956010072204,0.010652933452726008
2011-09-28,-0.013013174671686379,-0.01715400440428664,-0.015190901774462346,-0.013456566569596833,-0.017339452391072655,-0.013177381466668065,-0.00847366563221865,-0.011040033794821272,-0.00921556534683344
2011-09-29,-0.03245505953411948,-0.01880992378570845,-0.01878642237138359,-0.02575053117705373,-0.014563189538083887,-0.00870087511236164,-0.013581933276548172,-0.00567244034460917,-0.005093285947183882
2011-09-30,-0.0018550030162218386,-0.003103810280076332,0.002082351389190521,-0.010006959119072838,-0.0033328200137416517,-0.0021662710064057084,0.003058360182567031,-0.0021482771573871177,-0.0033557811230197077
2011-10-10,-0.0042242161611867985,-0.005782868791389192,-0.004938908351555924,-0.00487220386679397,-0.006051941063275497,-0.008823933274719097,-0.015382918999120396,-0.0056630262464305225,-0.008213491519741815
2011-10-11,-0.0039052134771529494,-0.0026637669358782166,-0.0031112141389454916,-0.0063226440458609865,-0.000869970022595216,0.002181810035576481,-0.019636884734118742,0.0010197523885796891,0.006853470436697295
2011-10-12,0.029813278600526648,0.0378173138069292,0.030994320472724317,0.036923104078248024,0.037192291331974534,0.039305580651199094,0.03391636016945854,0.04271569603017088,0.032861817624776614
2011-10-13,0.008676757535692881,0.011330696107559443,0.006407868874349911,0.009675034168097845,0.007599218436653031,0.012137842098939977,0.009894671798193541,0.00791283018950378,0.006581154174339614
2011-10-14,-0.007664853288703866,-0.006681570989214218,-0.0026361114527346384,-0.0019279865403474294,-0.0021499122998751715,-0.008204804788896517,-0.006990782009006972,-0.001500628723781952,-0.002845871101413788
2011-10-17,0.002014975217836191,-0.0022316093644067815,-0.001985987021228077,0.0024933720996028817,0.00030376217553586314,-0.0021869134267753776,0.005643610152410004,0.001349484900884892,0.0034012573981310077
2011-10-18,-0.027448389609241536,-0.03192449308305336,-0.02658824106685201,-0.040614526722855544,-0.031409308973165434,-0.027643230910215137,-0.03026947282475952,-0.03003454820641819,-0.02406034668209078
2011-10-19,-0.0077564635764226595,-0.00027710463878695565,-0.003271517188561709,-0.0060534807846082785,-0.0017152828693301296,-0.0036600285971770175,-0.007804221583903277,-0.003627967541193889,-0.00043739688727940283
2011-10-20,-0.027989064722300144,-0.028508181861632755,-0.017261230167884913,-0.031117201973242168,-0.03016722226331909,-0.019890223268519427,-0.02924341187527348,-0.026116157846332297,-0.01760715046401377
2011-10-21,-0.01322261077295372,-0.007770713873421285,-0.009550990676271806,-0.017110360020509023,-0.01708110060932489,-0.004390754051334267,-0.01377163737653237,-0.005207382681378177,0.0034264054308120813
2011-10-24,0.01679157041629705,0.022633383750004135,0.0189012181028397,0.01862705571133227,0.028096177657402042,0.026508468738670313,0.025920206967092598,0.03457002387168016,0.02622260916801252
2011-10-25,0.02254306852669906,0.02529816295373966,0.019912932975719264,0.028750605208652788,0.02583049893200693,0.02064300629446727,0.03406632853435219,0.019788164472800365,0.011235284885852502
2011-10-26,0.017436409572426162,0.007025387069870063,0.00832232737739473,0.01038122599682205,0.011798733838851602,0.008930983425132337,0.011757845866518138,0.007852903157893354,0.007726339348095688
2011-10-27,0.0026456951520266703,0.0015375919650136884,0.0015284329014044905,-0.008125627073680534,0.003069560009269586,0.003490885180635083,-0.0019036009947503757,0.0028230415106199427,0.009402798966421162
2011-10-28,0.02096592616964395,0.024577686338710214,0.022457805209896653,0.02419350359247686,0.024561351064031834,0.017475275967474942,0.0228225589745905,0.02116804086877698,0.015117774287643819
2011-10-31,0.0033281106139141834,-0.00553569318522229,-0.0021769234392914633,0.0025324808814546924,-0.0030025708159584423,-0.002842826119637117,-0.0047796569221919705,-0.005564992212942197,-0.0041790321354942764
2011-11-01,-0.0009285923681767683,-0.0015570047318223107,-0.004984003179886768,-0.0001880373242616727,-0.0017273076859113266,-0.00030720535238496746,-0.00042163208324201204,-0.0012847479602743016,-0.012729734390452973
2011-11-02,0.020192890743847603,0.019444784551469897,0.010706615621631074,0.017132432747385386,0.018639493800892016,0.012197313116792927,0.01155174120088679,0.01563413922766639,0.018080441691638405
2011-11-03,0.009041975780470805,0.00855854778695117,0.0021769656402615967,0.010041205137255038,0.007346841204918364,-0.002370822386046077,0.005962962715802623,0.000742190351816352,-0.0008234482140924991
2011-11-04,0.013209954257854116,0.006570644291470484,0.006926190973800098,0.010438885974172932,0.012297005189961616,0.007022826721002725,0.006520179493760391,0.0073739584756999715,0.003698683113436815
2011-11-07,-0.006174996619597031,-0.01102396244148165,-0.00400000477603125,-0.007890767877977116,-0.009735186217021002,-0.01224123863048617,-0.0032873588537373276,-0.011289518337997287,-0.009985341822336716
2011-11-08,-0.013490863595211138,-0.013464756702099883,-0.00931640098146753,-0.0019531159979346063,-0.008740755892737305,-0.006393444167033976,-0.0041107885730870194,-0.0032813019022523314,0.0012155241109142272
2011-11-09,0.015370718670078233,0.01167094345664151,0.007925529937962143,0.017593823168560275,0.00984672326497904,0.004401454794710198,0.00838588669996117,0.010576981814288112,0.0039778435099897735
2011-11-10,-0.014293171913884973,-0.017872944330981612,-0.013950763136458223,-0.015548719284439762,-0.019281219090343717,-0.01665421416907772,-0.018016411108354627,-0.02353230796615001,-0.017573486304506038
2011-11-11,-0.0037838195890312364,-0.0015257590367760774,-0.0014603009685522084,0.00396734254758744,0.0017200998264265096,-0.0008500997212829281,-0.0030098422961412742,-0.00302236838017361,-0.0007316359411102425
2011-11-14,0.023695395524714696,0.02126683707144085,0.0195303268389052,0.02051477148852827,0.023315527697206687,0.019944282633911563,0.023423624782123655,0.02337146258446002,0.016947968944256906
2011-11-15,0.010528794331095347,0.005355367936842948,0.002520728520195774,-0.0002945708043251101,0.002585641130598712,0.0016673633783397851,-0.00014626911385176269,-0.0035960375037465543,-0.001242033847695112
2011-11-16,-0.027008919345158543,-0.029458542208750268,-0.025182583885142124,-0.028786866719593414,-0.029201837255582,-0.028245194425041538,-0.027037320019000038,-0.03179199386745039,-0.02775244255402838
2011-11-17,0.0011830765133869204,-0.005929412279703646,-0.002144902232332638,-0.0015068067403135959,-0.006044883899317039,-0.003167466859477097,0.000667339485967422,-0.003920256896348949,-0.0020064586735013966
2011-11-18,-0.023352369127171434,-0.02398998897630813,-0.02323622742616459,-0.029270126028207655,-0.026404642236670748,-0.021901537770226315,-0.029204831961171348,-0.020519041044746097,-0.017282642871214074
2011-11-21,-0.002522967526333861,0.0020123722180836567,0.0023968383001468675,0.0031384369420970728,0.0017376864436334258,0.001956311576406485,-0.0002873653361847796,0.002756294096767908,-0.0019485889622981264
2011-11-22,-0.0006139832087782663,-0.0017682711037405238,-0.004228403585773614,-0.0038254088075929003,-0.0027150081163775965,-0.0006065432181100236,0.00053602679486775,-0.0038986913948128735,0.001718019575913928
2011-11-23,-0.0005784948374885496,-0.005961740314826351,-0.008837210331593865,-0.009481893164534056,-0.012303171784351957,-0.012042413066666775,-0.008567976330019555,-0.01352872651008565,-0.007262956757148642
2011-11-24,0.00048466690005276693,-0.0013769547275533215,-0.00498953702976139,-5.330329439054118e-06,0.0010181352761631235,0.0007024552555953087,0.0019726490223518876,0.0017808140572397127,0.0016880084566085092
2011-11-25,-0.007854224212319415,-0.010780979016556523,-0.009630829003069342,-0.009866079074327168,-0.007755474855236969,-0.009844676908556829,0.0005344313581569602,-0.01026641895213845,-0.00860557465241954
2011-11-28,0.006435255480956156,0.005217565072753277,-0.0025082448716374495,0.0004615134585052367,0.004590014625520089,-0.0018543185703033993,0.004119809729770503,-0.0007439208813901469,-0.002022730351468712
2011-11-29,0.0223885794383737,0.016467511259853997,0.012161508699868526,0.02036835324523535,0.01532140594609677,0.012707853344888793,0.012843853554418732,0.01876256215400363,0.012180984448199535
2011-11-30,-0.039383305989763466,-0.04386381436190466,-0.0386615641496664,-0.044769495603750764,-0.04631898123669117,-0.035952955909707096,-0.035215853332174446,-0.034702845639813795,-0.03097461454076068
2011-12-01,0.025435919401640895,0.01662001230837686,0.020542101410450826,0.024996108638786953,0.020787457831374295,0.02196654500971726,0.02419837279516231,0.032421446998902294,0.018999561295018626
2011-12-02,-0.02003788102274366,-0.02168799698570003,-0.022522974129418866,-0.020628414096814315,-0.01621306442931693,-0.011927210736384721,-0.013101828348720805,-0.010008321979571366,-0.012511441614950259
