,0
2019-03-21,0.000279933530108023
2019-03-22,0.00043095026585771024
2019-03-25,-0.009340770789139974
2019-03-26,-0.010637015144665418
2019-03-27,0.0012003299130758371
2019-03-28,-0.0039086700099365546
2019-03-29,0.0170024064097527
2019-04-01,0.010010336557148891
2019-04-02,-0.0014822830637066797
2019-04-03,0.00737045718931939
2019-04-04,0.0052881867153700135
2019-04-08,-0.004733561441152001
2019-04-09,0.0012152671392460235
2019-04-10,-0.0031295861413256354
2019-04-11,-0.009883951711379124
2019-04-12,-0.0017669105512163608
2019-04-15,-0.00015649230584291463
2019-04-16,0.011156728073264732
2019-04-17,-0.0009354608685575583
2019-04-18,-0.002950299478992946
2019-04-19,0.003832082916694235
2019-04-22,-0.009656776601202899
2019-04-23,-0.002222558316821055
2019-04-24,-0.00010740870978276362
2019-04-25,-0.011882538402738452
2019-04-26,-0.006637349009329108
2019-04-29,-0.0002192673094015829
2019-04-30,0.002584816519624944
2019-05-06,-0.02460839762238498
2019-05-07,0.004524419694321713
2019-05-08,-0.0031007718033149168
2019-05-09,-0.005312257138931131
2019-05-10,0.013555667695777096
2019-05-13,-0.006565631789748005
2019-05-14,-0.0022042027595742253
2019-05-15,0.0083224343135333
2019-05-16,0.0066867094450884235
2019-05-17,-0.012582849288116371
2019-05-20,-0.000667477461809618
2019-05-21,0.00768375759993134
2019-05-22,-0.0037012718432474223
2019-05-23,-0.006459143636840414
2019-05-24,-2.2170792198239475e-05
2019-05-27,0.007917944678052846
2019-05-28,0.0019086953394065187
2019-05-29,-0.0029476347567529704
2019-05-30,-0.001796821406565452
2019-05-31,0.0008342957976075205
2019-06-03,-0.0035411135434936236
2019-06-04,-0.004073908859104747
2019-06-05,0.001455166466241442
2019-06-06,-0.003606206415307067
2019-06-10,0.003270546920266959
2019-06-11,0.012107845640533021
2019-06-12,-0.0023039909380700996
2019-06-13,-0.0007222660429062611
2019-06-14,-0.004720010236691996
2019-06-17,0.0019436075194485536
2019-06-18,-0.0005655044659359509
2019-06-19,0.0029149796605292266
2019-06-20,0.009139535533522869
2019-06-21,0.0023061892333913203
2019-06-24,0.00163789011932014
2019-06-25,-0.0018451878855451076
2019-06-26,-0.0033247737531293398
2019-06-27,0.0020114675573317253
2019-06-28,-0.0017400797987882077
2019-07-01,0.007914868942200837
2019-07-02,0.00038321151335085624
2019-07-03,-0.0008019016385324429
2019-07-04,-0.0006800221946132723
2019-07-05,-0.00100994078092298
2019-07-08,-0.010568195509418232
2019-07-09,-0.0014134378913938095
2019-07-10,-0.0027924054483705607
2019-07-11,-0.0015725292937631696
2019-07-12,0.0012480055403341073
2019-07-15,0.0022697810190592804
2019-07-16,1.9994643019494163e-05
2019-07-17,0.0005136144959450029
2019-07-18,-0.004773499898151012
2019-07-19,0.003209194256055259
2019-07-22,-0.007395564662762033
2019-07-23,0.0005599205310151678
2019-07-24,0.0029481890935560973
2019-07-25,0.001485080752820389
2019-07-26,0.00185993040433452
2019-07-29,-0.00014693188963366133
2019-07-30,0.002232760829539604
2019-07-31,-0.005410423968083999
2019-08-01,-0.004107770125626797
2019-08-02,-0.006254893190357214
2019-08-05,-0.006762965609119154
2019-08-06,-0.005995976909887735
2019-08-07,-0.0017370836094933173
2019-08-08,0.0010991165049221152
2019-08-09,-0.005445436879356835
2019-08-12,0.004893329794612544
2019-08-13,-0.001663363316957378
2019-08-14,0.0004708020052428541
2019-08-15,-0.0011163911510462254
2019-08-16,0.001284584838895153
2019-08-19,0.009434427215606611
2019-08-20,-0.0010493670540594469
2019-08-21,0.0008684258006450563
2019-08-22,4.4081230383907766e-05
2019-08-23,-0.0008637922725168723
2019-08-26,-0.006437598220652596
2019-08-27,0.0048450459115303435
2019-08-28,0.0011189178604831262
2019-08-29,-0.0019311144398155289
2019-08-30,-0.0002616993559253489
2019-09-02,0.005140187342590474
2019-09-03,-0.0003167545918056902
2019-09-04,0.007278980288451198
2019-09-05,0.003374809900043685
2019-09-06,0.00015425594037754564
2019-09-09,0.004526873403674969
2019-09-10,-0.0005753663833887313
2019-09-11,0.00030615651194487725
2019-09-12,0.004000003182973444
2019-09-16,-0.0019703367623349344
2019-09-17,-0.0074500055490380745
2019-09-18,0.001450578711297279
2019-09-19,0.0014101284774847844
2019-09-20,4.3381170298228966e-05
2019-09-23,-0.005882829849378157
2019-09-24,0.00047046620793733673
2019-09-25,-0.003934917694596529
2019-09-26,-0.005704087261482194
2019-09-27,-0.00014831517004032513
2019-09-30,-0.0012946341737047895
2019-10-08,0.002675456636849205
2019-10-09,0.0026866194420245293
2019-10-10,0.0033640496950382293
2019-10-11,0.0019293080853546307
2019-10-14,0.004610047851929533
2019-10-15,-0.001165770695749968
2019-10-16,-0.0010548667675880363
2019-10-17,-0.000708723959623403
2019-10-18,-0.006640712431244089
2019-10-21,0.002741346239732101
2019-10-22,0.0006956281495045236
2019-10-23,-0.002257336116322839
2019-10-24,0.0009806807207075607
2019-10-25,0.003724625766905465
2019-10-28,0.0033251413337913593
2019-10-29,-0.002977884480338422
2019-10-30,-0.0032260336577936144
2019-10-31,-0.002143979749091196
2019-11-01,0.005611708455477871
2019-11-04,0.0027038511222090555
2019-11-05,0.0018474228336589071
2019-11-06,-0.0031804866336002657
2019-11-07,0.0011449711996631695
2019-11-08,-0.002718569685430272
2019-11-11,-0.009082560497970293
2019-11-12,0.0013527336716232519
2019-11-13,-0.0022248201231819253
2019-11-14,-0.00013337802205470872
2019-11-15,-0.005168126294865405
2019-11-18,0.005091305012652425
2019-11-19,0.0037297996599168215
2019-11-20,-0.0026772355012238958
2019-11-21,-0.001659006976080124
2019-11-22,-0.002413695032757235
2019-11-25,0.005021415997075396
2019-11-26,0.0015956365124871752
2019-11-27,-0.0030995496973877934
2019-11-28,-0.0013393451090074615
2019-11-29,-0.001085941550024283
2019-12-02,-0.00022048730737533884
2019-12-03,0.0012032091528701994
2019-12-04,-0.0005023473441095883
2019-12-05,0.001076261058742256
2019-12-06,0.0013755498047454129
2019-12-09,0.0023123887895408757
2019-12-10,0.0005679103894102866
2019-12-11,0.0006418010197022372
2019-12-12,-7.869993749343163e-05
2019-12-13,0.006346374700845869
2019-12-16,0.0036669472939165892
2019-12-17,0.006562381486365565
2019-12-18,-0.0017468659155760458
2019-12-19,0.0005495132924824286
2019-12-20,-0.0005780912449299125
2019-12-23,-0.004850930530436726
2019-12-24,0.0015432683921952073
2019-12-25,-0.0016921299815663149
2019-12-26,0.0041352006522910045
2019-12-27,0.0021090284206986
2019-12-30,0.003960834000729108
2019-12-31,0.0032911306621843384
2020-01-02,0.007770006545899433
2020-01-03,0.0013205811338632412
2020-01-06,-0.0023728572761185784
2020-01-07,0.0020181755122168354
2020-01-08,-0.005809041145097282
2020-01-09,0.004690920401429377
2020-01-10,-0.002578914893463402
2020-01-13,0.003752671311767486
2020-01-14,-0.0009098187214747755
2020-01-15,-0.0037266096478976163
2020-01-16,-0.001931858733467351
2020-01-17,-0.0009267289680323643
2020-01-20,0.0055310125064158555
2020-01-21,-0.006214361484357722
2020-01-22,-0.0010826687089847686
2020-01-23,-0.013575169738882509
2020-02-03,-0.03550453476124249
2020-02-04,0.005071486377124179
2020-02-05,0.007485491271168598
2020-02-06,0.009452402094788814
2020-02-07,-0.000702780628501154
2020-02-10,0.003140963272668218
2020-02-11,0.00021556701046598903
2020-02-12,0.004442067509968561
2020-02-13,-0.0030731528063115965
2020-02-14,0.0033178340973973874
2020-02-17,0.010647511852750036
2020-02-18,0.0006802576898921053
2020-02-19,-0.001290576770871077
2020-02-20,0.01137908019632805
2020-02-21,-0.0005754498427779087
2020-02-24,-0.0026075154367474207
2020-02-25,-0.00018508722408261402
2020-02-26,0.0022915945954007366
2020-02-27,0.0012012284305187304
2020-02-28,-0.01604621878023338
2020-03-02,0.0187838222201413
2020-03-03,-0.00011951037864643688
2020-03-04,0.004831369557195764
2020-03-05,0.009612565183020783
2020-03-06,-0.006785200502636202
2020-03-09,-0.009350109538014184
2020-03-10,0.005555847995651009
2020-03-11,-0.0032362060557383776
2020-03-12,-0.008293676262045024
2020-03-13,-0.00566408223921544
2020-03-16,-0.014772015716943865
2020-03-17,0.0018207865110637655
2020-03-18,-0.00700343989344443
2020-03-19,-0.0050450951530276456
2020-03-20,0.0075987167065496575
2020-03-23,-0.013214060794101923
2020-03-24,0.008630617871539403
2020-03-25,0.011036764479092298
2020-03-26,-0.002052812733016829
2020-03-27,0.0007386118234189443
2020-03-30,-0.0017742433379929201
2020-03-31,0.002018773003322094
2020-04-01,-0.0033751789539294696
2020-04-02,0.003976714949473159
2020-04-03,-0.0019007023301103043
2020-04-07,0.010736826934896637
2020-04-08,-0.0012107959140879032
2020-04-09,0.0008646601432762413
2020-04-10,-0.00300247027820133
2020-04-13,-0.0018528529768077062
2020-04-14,0.007067541782638909
2020-04-15,-0.003202540982846669
2020-04-16,0.00025197099813834
2020-04-17,0.001122687861285998
2020-04-20,0.0020183921919554315
2020-04-21,-0.00436786181644544
2020-04-22,0.0019839291926841973
2020-04-23,0.0001685128496293764
2020-04-24,-0.00527764830452393
2020-04-27,-0.0006761078796688746
2020-04-28,-0.0001599483182068706
2020-04-29,0.0049036222533751506
2020-04-30,0.007040402894997966
2020-05-06,0.003515599361283872
2020-05-07,-0.003168440390357241
2020-05-08,0.002737682834381472
2020-05-11,-0.0012305736219302421
2020-05-12,-0.0036000294171226743
2020-05-13,0.0014830339877291987
2020-05-14,-0.0039985303858809385
2020-05-15,0.000924240592950154
2020-05-18,0.0032162128772057486
2020-05-19,-0.001889715421450222
2020-05-20,-0.003590371666749692
2020-05-21,-0.003285757553152968
2020-05-22,-0.00785614992147754
2020-05-25,-0.00015955065687900394
2020-05-26,0.003985666024759693
2020-05-27,-0.0004112388933806832
2020-05-28,0.0023581492513640168
2020-05-29,0.000721181987458186
2020-06-01,0.00989784414331707
2020-06-02,0.0030789176301118104
2020-06-03,-0.00314582731455193
2020-06-04,-0.0015966054598145485
2020-06-05,0.00037406580572807435
2020-06-08,0.002553419731213147
2020-06-09,0.002444916694630539
2020-06-10,-0.0022415885495769006
2020-06-11,-0.006449410621900187
2020-06-12,-0.0012035413710610454
2020-06-15,-0.00284703513979101
2020-06-16,0.006214492783844117
2020-06-17,0.0007899851129304913
2020-06-18,0.005432248858043831
2020-06-19,0.0012873050885335857
2020-06-22,-0.0007780551272035252
2020-06-23,0.000741153023902319
2020-06-24,0.0013556150777067622
2020-06-29,-0.0035353524879159215
2020-06-30,0.004249189166421141
2020-07-01,0.009503494542820956
2020-07-02,0.015543993330397354
2020-07-03,0.009114951468012
2020-07-06,0.02841888185428587
2020-07-07,5.8066768064080065e-05
2020-07-08,0.008301396146426887
2020-07-09,0.005071834973979117
2020-07-10,-0.011644841265119776
2020-07-13,0.008943187078694459
2020-07-14,-0.001557277276858282
2020-07-15,-0.01210185643367545
2020-07-16,-0.013064217117039756
2020-07-17,0.0011869376330224668
2020-07-20,0.018776094454449943
2020-07-21,-0.0002785106952540861
2020-07-22,0.0016789266778378664
2020-07-23,-0.004289696282820277
2020-07-24,-0.016093551742113132
2020-07-27,-0.001952733209344637
2020-07-28,0.0023086863249111023
2020-07-29,0.006836733223390956
2020-07-30,0.0019815438211465697
2020-07-31,-0.00014490010902068473
2020-08-03,0.010721360689682546
2020-08-04,0.0028084570226807326
2020-08-05,-0.0021405884310387036
2020-08-06,0.0012978179725589012
2020-08-07,-0.006031084023939037
2020-08-10,0.001918755313706555
2020-08-11,-0.005149163624317277
2020-08-12,-0.0015611948841205425
2020-08-13,-6.89770884212404e-05
2020-08-14,0.005444998163591341
2020-08-17,0.010313677958877943
2020-08-18,-0.0009996225605811704
2020-08-19,-0.004417878749464976
2020-08-20,-0.005671644710533719
2020-08-21,0.004089673085973855
2020-08-24,0.0015242965607953352
2020-08-25,-0.003078740743823416
2020-08-26,-0.004697118381230214
2020-08-27,0.0036940937371519045
2020-08-28,0.007062463853330758
2020-08-31,-0.004010283135852055
2020-09-01,0.0026840405081718366
2020-09-02,0.00020977424532375721
2020-09-03,-0.0020716964284972494
2020-09-04,-0.0034404587426001276
2020-09-07,-0.006719714558699352
2020-09-08,0.0035012410388457482
2020-09-09,-0.005667795821458377
2020-09-10,-0.0035339572293706656
2020-09-11,0.0012557184894841367
2020-09-14,-0.0008778068839840891
2020-09-15,0.0005744693376990018
2020-09-16,-0.001628352598112226
2020-09-17,-0.0045260015405428344
2020-09-18,0.009619188980137583
2020-09-21,-0.0024587776813238538
2020-09-22,-0.005298002706988547
2020-09-23,-0.00045704944424274085
2020-09-24,-0.009027676703506682
2020-09-25,-0.0013606166000547093
2020-09-28,-0.0013105287130982246
2020-09-29,0.0008077719857817467
2020-09-30,-0.001636321619052361
2020-10-09,0.007722822304633947
2020-10-12,0.011133167655395848
2020-10-13,0.0012443876246865937
2020-10-14,-0.0011432268713824634
2020-10-15,-0.00040003540070032706
2020-10-16,0.001047471458929472
2020-10-19,-0.0013362976896905687
2020-10-20,0.0002264625676284826
2020-10-21,-0.00037785134090906336
2020-10-22,-0.001417501532528842
2020-10-23,-0.0019486315884226224
2020-10-26,-0.0019467992617157037
2020-10-27,-0.003719801615600815
2020-10-28,0.0010294882821539897
2020-10-29,0.000431815811443359
2020-10-30,-0.0057696825377354655
2020-11-02,9.271019807410852e-05
2020-11-03,0.008195315162680572
2020-11-04,-0.0011147643550969422
2020-11-05,0.007004707774909136
2020-11-06,0.004652292065962849
2020-11-09,0.00912916057486357
2020-11-10,-0.0021070863514112137
2020-11-11,-0.00030999768426565044
2020-11-12,-0.0016856263006920225
2020-11-13,-0.0034808237773540363
2020-11-16,0.008270713887717385
2020-11-17,0.003685674996933397
2020-11-18,0.004547562551497686
2020-11-19,0.0012672605246701885
2020-11-20,0.003748368025607629
2020-11-23,0.0058804271580732426
2020-11-24,-0.0019298325620519252
2020-11-25,-0.007063111355445573
2020-11-26,0.0015115271866263935
2020-11-27,0.00462938736558316
2020-11-30,-0.0022261678351959135
2020-12-01,0.005509443942512959
2020-12-02,0.0018968187064258846
2020-12-03,-0.0020808260398194056
2020-12-04,-0.0009076515030757015
2020-12-07,-0.007808203884018261
2020-12-08,-0.001382336194712619
2020-12-09,-0.007279214138775747
2020-12-10,-0.0008113976421046942
2020-12-11,-0.004292180413277502
2020-12-14,0.0021770395426738975
2020-12-15,-0.0006901572496749164
2020-12-16,0.00036984715509658095
2020-12-17,0.007720695092530594
2020-12-18,-0.0008759976640063671
2020-12-21,0.0013014806314399774
2020-12-22,-0.010031039928293572
2020-12-23,-0.00047445323359718294
2020-12-24,-0.001571151401222548
2020-12-25,0.005241734394928033
2020-12-28,-0.0021959211859393646
2020-12-29,-5.269605985080972e-05
2020-12-30,-0.0002948361241833508
2020-12-31,0.00792121401399748
2021-01-04,0.006102503972743145
2021-01-05,0.003608158575121978
2021-01-06,0.001457284578227247
2021-01-07,0.000636707970264494
2021-01-08,0.0015548930663036309
2021-01-11,-0.008153616392702068
2021-01-12,0.005198606390095728
2021-01-13,0.00438165972548199
2021-01-14,-0.003960376703234791
2021-01-15,-0.00042500824009450433
2021-01-18,0.0009491830187782213
2021-01-19,-0.0030012628348671244
2021-01-20,-0.0011567077355091326
2021-01-21,0.0011100344416794528
2021-01-22,-0.002535305348721706
2021-01-25,-0.0034874127337095606
2021-01-26,-0.004065064097546367
2021-01-27,-0.000909823250493158
2021-01-28,-0.009564098034235857
2021-01-29,-0.004804583236290183
2021-02-01,0.0018164964274975937
2021-02-02,0.003073285016668814
2021-02-03,-0.00252953579070192
2021-02-04,-0.007745592097892162
2021-02-05,-0.00013064997800915634
2021-02-08,0.003851767994645483
2021-02-09,0.008670979402309209
2021-02-10,0.0035054911140861567
2021-02-18,0.007612657239008502
2021-02-19,0.006906110273321442
2021-02-22,0.0008089355877298754
2021-02-23,-0.0004214273997136253
2021-02-24,-0.004247088608516747
2021-02-25,0.005834958268448265
2021-02-26,-0.006976707412140515
2021-03-01,0.005983625130731474
2021-03-02,-0.0038937004582539902
2021-03-03,0.007459379683403045
2021-03-04,-0.005577066672516451
2021-03-05,-0.0019440779053253587
2021-03-08,-0.007401173450108933
2021-03-09,-0.003957628010756609
2021-03-10,-0.0024942816475324037
2021-03-11,0.008847903561611137
2021-03-12,0.001264861293977626
2021-03-15,-0.0010020471872629333
2021-03-16,0.005711221345804596
2021-03-17,-0.001324424019738757
2021-03-18,0.0011219488392060217
2021-03-19,-0.005457415184155434
2021-03-22,0.007826488861086167
2021-03-23,-0.004969938230013238
2021-03-24,-0.00806002060833455
2021-03-25,-0.002837272564722104
2021-03-26,0.007546938672032599
2021-03-29,0.0013492947999302896
2021-03-30,0.0013440834329518925
2021-03-31,0.0006458620091822631
2021-04-01,0.003328271000558214
2021-04-02,-0.002239249082092387
2021-04-06,0.0013683062387488398
2021-04-07,0.0038827395491252137
2021-04-08,-0.0017808838881167022
2021-04-09,-0.003241577324666789
2021-04-12,-0.00490770381527561
2021-04-13,-0.0032422542448715674
2021-04-14,0.0013043089194806345
2021-04-15,-0.0019215636104926714
2021-04-16,0.00455680033403949
2021-04-19,0.0025282625735898456
2021-04-20,-0.0028453861571295924
2021-04-21,-0.002511543956288942
2021-04-22,0.0013410032051697218
2021-04-23,-0.00037582752385001417
2021-04-26,-0.002688618537139087
2021-04-27,-0.00045831762573356194
2021-04-28,0.002591373883918502
2021-04-29,0.0005788098895698202
2021-04-30,-0.003992397605315334
2021-05-06,0.0021980599270265966
2021-05-07,0.0011011801385871767
2021-05-10,0.0029515647406967993
2021-05-11,-0.0021176687145046946
2021-05-12,0.00014685388314505943
2021-05-13,-0.005757629028556477
2021-05-14,0.0063155821349334396
2021-05-17,0.0028047169529568095
2021-05-18,0.0029671352588114264
2021-05-19,-0.0038089799610318
2021-05-20,-0.003515011506675658
2021-05-21,0.00014312128281579461
2021-05-24,0.0006623128439364745
2021-05-25,0.006669417656221421
2021-05-26,0.00045248645555417966
2021-05-27,0.0012853459873618522
2021-05-28,-0.0013132439834956378
2021-05-31,-0.0005270841534780191
2021-06-01,0.0005002265409510542
2021-06-02,-0.003313268525428459
2021-06-03,0.0019113572239701782
2021-06-04,-0.0027443748774017562
2021-06-07,0.001103338488420924
2021-06-08,-0.0005097499642080505
2021-06-09,0.0009335977136890605
2021-06-10,0.0022869984349562777
2021-06-11,-0.00022993195128706567
2021-06-15,-0.006201641051881479
2021-06-16,-0.0010155081751852535
2021-06-17,-0.0013521046805684556
2021-06-18,-0.00010626148324455187
2021-06-21,-0.002168775731169137
2021-06-22,0.0014852332492352183
2021-06-23,0.0004423542988611917
2021-06-24,0.004116980664499392
2021-06-25,0.004758966674746512
2021-06-28,0.0014681166656551614
2021-06-29,-0.006695933641247209
2021-06-30,0.003988258264892686
2021-07-01,-0.0025268608779038804
2021-07-02,-0.00236558263927078
2021-07-05,0.0006835255538244489
2021-07-06,0.004814029146592791
2021-07-07,0.001707786687969337
2021-07-08,-0.0028277959276526987
2021-07-09,0.001727561271392286
2021-07-12,0.0009599389967174243
2021-07-13,0.005755571190225517
2021-07-14,-0.009930821849787108
2021-07-15,0.0032139523288343685
2021-07-16,-0.0016606404094769989
2021-07-19,-0.0011384742028849315
2021-07-20,-0.0020744286751773755
2021-07-21,0.0017200997545812058
2021-07-22,0.005123749765175045
2021-07-23,-0.0027766284506267613
2021-07-26,-0.011187472650344255
2021-07-27,-0.009298449823587629
2021-07-28,-0.004130005487563593
2021-07-29,0.0011327240132614769
2021-07-30,6.949178559323421e-05
2021-08-02,0.007783475645804838
2021-08-03,-0.002362615862263606
2021-08-04,0.003346792161515122
2021-08-05,-0.0019256614651314008
2021-08-06,0.0007797312657078503
2021-08-09,0.005946917907048599
2021-08-10,0.057129531651888055
2021-08-11,3.006506552116761e-05
2021-08-12,-0.00047237440019176624
2021-08-13,0.0005656307407935213
2021-08-16,0.0010526721452337462
2021-08-17,-0.00571682726911249
2021-08-18,0.007974403802976093
2021-08-19,-0.007006662692441545
2021-08-20,-0.004147908594259175
2021-08-23,0.0029388925276994105
2021-08-24,0.0031256035223443668
2021-08-25,0.0017557545305630917
2021-08-26,0.0007422702685320193
2021-08-27,0.005029074486981422
2021-08-30,0.0017579941331256066
2021-08-31,0.008827545383581326
2021-09-01,0.007656492489810596
2021-09-02,0.006953980205211208
2021-09-03,0.0010436812287708541
2021-09-06,0.0018716899404667142
2021-09-07,0.006954647263819336
2021-09-08,0.0032123962598153977
2021-09-09,-0.0002788661839624451
2021-09-10,0.002334294186829622
2021-09-13,0.005957452349604875
2021-09-14,-0.01032212443073477
2021-09-15,-4.477200860741881e-05
2021-09-16,-0.006413416239601677
2021-09-17,0.0003500400968061701
2021-09-22,0.0009175636117402242
2021-09-23,0.002659818344495246
2021-09-24,-0.006932368804507982
2021-09-27,-0.0062578174047245305
2021-09-28,0.006978725839956068
2021-09-29,-0.00953504022606988
2021-09-30,0.0005057449707965844
2021-10-08,0.0023557919285768225
2021-10-11,-0.002678791925048274
2021-10-12,-0.008626034376570724
2021-10-13,-0.0023916284735048254
2021-10-14,-0.0017260178104804291
2021-10-15,0.0006155116015331696
2021-10-18,0.003861500091271397
2021-10-19,0.0054722820108221715
2021-10-20,-0.0021721015874940353
2021-10-21,0.0007655720013990397
2021-10-22,-0.0032585451487724404
2021-10-25,0.001036163695968817
2021-10-26,-0.0029389748265891136
2021-10-27,-0.005417750973947921
2021-10-28,-0.009091626837445466
2021-10-29,0.001481580732943133
